440_105;105;01.09.2017 00:00:00;368.802
440_105;105;01.10.2017 00:00:00;412.270
440_105;105;01.11.2017 00:00:00;443.541
440_105;105;01.12.2017 00:00:00;482.071
440_105;105;01.01.2018 00:00:00;535.515
440_105;105;01.02.2018 00:00:00;456.685
440_105;105;01.03.2018 00:00:00;516.007
440_105;105;01.04.2018 00:00:00;471.944
440_105;105;01.05.2018 00:00:00;509.803
440_105;105;01.06.2018 00:00:00;504.454
440_105;105;01.07.2018 00:00:00;497.184
440_105;105;01.08.2018 00:00:00;463.605
440_105;105;01.09.2018 00:00:00;460.969
440_105;105;01.10.2018 00:00:00;383.678
440_105;105;01.11.2018 00:00:00;366.610
440_105;105;01.12.2018 00:00:00;298.842
440_105;105;01.01.2019 00:00:00;368.986
440_105;105;01.02.2019 00:00:00;251.513
440_105;105;01.03.2019 00:00:00;389.160
440_105;105;01.04.2019 00:00:00;506.652
440_105;105;01.05.2019 00:00:00;557.440
440_105;105;01.06.2019 00:00:00;380.268
440_105;105;01.07.2019 00:00:00;412.895
440_105;105;01.08.2019 00:00:00;414.644
440_105;105;01.09.2019 00:00:00;424.628
440_105;105;01.10.2019 00:00:00;401.066
440_105;105;01.11.2019 00:00:00;388.399
440_105;105;01.12.2019 00:00:00;408.881
440_105;105;01.01.2020 00:00:00;335.487
440_105;105;01.02.2020 00:00:00;368.192
440_105;105;01.03.2020 00:00:00;350.195
440_105;105;01.04.2020 00:00:00;302.590
440_105;105;01.05.2020 00:00:00;233.918
440_105;105;01.06.2020 00:00:00;226.749
440_105;105;01.07.2020 00:00:00;229.094
440_105;105;01.08.2020 00:00:00;229.695
440_105;105;01.09.2020 00:00:00;239.995
440_105;105;01.10.2020 00:00:00;236.089
440_105;105;01.11.2020 00:00:00;218.743
440_105;105;01.12.2020 00:00:00;208.261
440_105;105;01.01.2021 00:00:00;218.487
440_105;105;01.02.2021 00:00:00;172.712
440_105;105;01.03.2021 00:00:00;137.911
440_105;105;01.04.2021 00:00:00;123.461
440_105;105;01.05.2021 00:00:00;116.424
440_105;105;01.06.2021 00:00:00;78.760
440_105;105;01.07.2021 00:00:00;91.578
440_105;105;01.08.2021 00:00:00;83.363
440_106;106;01.07.2017 00:00:00;317.160
440_106;106;01.08.2017 00:00:00;1 457.298
440_106;106;01.09.2017 00:00:00;2 190.212
440_106;106;01.10.2017 00:00:00;2 120.831
440_106;106;01.11.2017 00:00:00;1 847.254
440_106;106;01.12.2017 00:00:00;1 721.917
440_106;106;01.01.2018 00:00:00;1 632.255
440_106;106;01.02.2018 00:00:00;1 240.924
440_106;106;01.03.2018 00:00:00;1 356.329
440_106;106;01.04.2018 00:00:00;1 207.820
440_106;106;01.05.2018 00:00:00;1 196.933
440_106;106;01.06.2018 00:00:00;1 119.658
440_106;106;01.07.2018 00:00:00;1 012.376
